,,Publish Date:01/07/2022,
,Trumps,,
,"TRLB04 - Vehicle by Postcode, Make and Body Type",,
,,,
,,,
"As at  Jul 1, 2022",,,
Owner PostCode,Vehicle Make,Vehicle Body Type,Count of Vehicle ROIDs
835,HOLDEN,STATION WAGON,1
835,LOTUS,CARAVAN,1
835,MACKAY,BOAT TRAILER,1
835,NATHAN,TRAILER,1
835,NISSAN,STATION WAGON,1
835,NOT LISTED,MOBILE CRANE VEHICLE,1
835,NOT LISTED,TRAILER,2
835,REGENT,CARAVAN,1
835,TOYOTA,TRUCK,1
835,TOYOTA,UTILITY,1
835,TRAILER FACTORY,TRAILER,1
835,TRIAD,TIPPER TRAILER,1
835,TRIUMPH,SOLO,1
836,ARROW,TRAILER,1
836,BUILT TOUGH,TRAILER,1
836,FORD,SEDAN,1
836,FORD,STATION WAGON,1
836,FORD,UTILITY,1
836,FREIGHTLINER,PRIME MOVER,1
836,HOMEMADE,BOAT TRAILER,1
836,HOMEMADE,TRAILER,2
836,MAXITRANS,LEAD TRAILER,1
836,MAXITRANS,SEMI TRAILER,1
836,MAZDA,SEDAN,1
836,MITSUBISHI,STATION WAGON,1
836,MODERN,TRAILER,1
836,NISSAN,STATION WAGON,1
836,NOT LISTED,BOAT TRAILER,1
836,NOT LISTED,TRAILER,1
836,PORSCHE,TOURER,1
836,REGENT,CARAVAN,1
836,TOYOTA,STATION WAGON,1
836,VICTORIAN,TRAILER,1
836,WESTERN STAR,PRIME MOVER,1
837,FUSO,TRUCK,2
837,HOMEMADE,TRAILER,1
837,NOT LISTED,TRAILER,1
837,TOYOTA,STATION WAGON,2
839,AUSTRALIAN TRAILERS,TRAILER,1
839,GOLDSTREAM,CARAVAN,1
839,HOLDEN,UTILITY,3
839,HOMEMADE,TRAILER,1
839,HONDA,SEDAN,1
839,HONDA,SOLO,1
839,MACKAY,BOAT TRAILER,1
839,MERCEDES BENZ,SEDAN,1
839,MITSUBISHI,TRUCK,1
839,MORRIS,TOURER,1
839,OLYMPIC,TRAILER,1
839,TOYOTA,STATION WAGON,1
839,TRAILER FACTORY,BOAT TRAILER,1
839,VOLKSWAGEN,UTILITY,1
840,KI KI ENGINEER,TRAILER,1
840,SUBARU,SEDAN,1
841,HARLEY DAVIDSON,SOLO,1
841,NOT LISTED,TRAILER,1
841,TRAVELLER,CARAVAN,1
845,JEEP,TOURER,1
845,MODERN,TRAILER,1
845,UNITED,TRAILER,1
847,J R COLLINS,TRAILER,1
847,NEW AGE CARAVANS,CARAVAN,1
847,NOT LISTED,CARAVAN,1
847,TELWATER,BOAT TRAILER,1
850,BASIC TRAILERS,TRAILER,1
850,JAYCO,CARAVAN,2
850,MITSUBISHI,UTILITY,2
850,SUZUKI,STATION WAGON,1
850,TOYOTA,STATION WAGON,3
850,UNITED,TRAILER,1
850,YAMAHA,SOLO,1
851,CONCEPT,CARAVAN,1
851,HOLDEN,SEDAN,1
851,HOLDEN,UTILITY,1
851,HOMEMADE,TRAILER,3
851,ISLAND STAR,CARAVAN,1
851,JAGUAR,STATION WAGON,1
851,LEXUS,STATION WAGON,1
851,LIFESTYLE,CARAVAN,1
851,MACKAY,TRAILER,1
851,MAJOR,TRAILER,1
851,MITSUBISHI,STATION WAGON,1
851,MITSUBISHI,UTILITY,1
851,SUZUKI,UTILITY,1
852,GREAT WALL,UTILITY,1
852,NAUTIC STAR TRAILERS,BOAT TRAILER,1
853,HONDA,SOLO,1
853,MITSUBISHI,STATION WAGON,1
853,NOT LISTED,TRAILER,3
854,TOYOTA,SEDAN,1
860,BROOKS,TRANSPORTER TRAILER,1
860,RENAULT,SEDAN,1
861,DUNBIER,BOAT TRAILER,1
861,FORD,SEDAN,1
861,HARLEY DAVIDSON,SOLO,1
861,HOMEMADE,TRAILER,1
861,HONDA,SOLO,1
861,KTM,SOLO,1
861,NISSAN,UTILITY,1
861,NOT LISTED,TRAILER,1
861,PACIFIC,BOAT TRAILER,1
861,TOYOTA,UTILITY,1
861,TRAILIT,CARAVAN,1
870,AUSMARINE,BOAT TRAILER,1
870,BASIC TRAILERS,TRAILER,1
870,BMW,SEDAN,2
870,BMW,STATION WAGON,2
870,CHALLENGE,TRAILER,6
870,DAIHATSU,UTILITY,1
870,DATSUN,SEDAN,1
870,DUNBIER,BOAT TRAILER,2
870,FORD,SEDAN,6
870,FORD,UTILITY,3
870,HARLEY DAVIDSON,SOLO,1
870,HMF,BOAT TRAILER,1
870,HOLDEN,SEDAN,8
870,HOLDEN,STATION WAGON,4
870,HOLDEN,UTILITY,2
870,HOMEMADE,BOAT TRAILER,1
870,HOMEMADE,TRAILER,4
870,HYUNDAI,SEDAN,3
870,HYUNDAI,STATION WAGON,1
870,HYUNDAI,VAN VEHICLE,1
870,ISUZU,UTILITY,1
870,KESSNER,TRAILER,5
870,L D K,TRAILER,1
870,LAND ROVER,STATION WAGON,1
870,LONGJIA,SCOOTER,1
870,MARS,TRAILER,1
870,MASERATI,SEDAN,1
870,MAZDA,SEDAN,1
870,MAZDA,STATION WAGON,1
870,MAZDA,UTILITY,1
870,MERCEDES BENZ,SEDAN,2
870,MERCEDES BENZ,STATION WAGON,1
870,MITSUBISHI,SEDAN,3
870,MITSUBISHI,STATION WAGON,2
870,MODERN,TRAILER,1
870,NISSAN,STATION WAGON,3
870,NISSAN,UTILITY,2
870,NOT LISTED,TRAILER,6
870,PREMIER,BOAT TRAILER,1
870,QUEST,CARAVAN,1
870,REDCO,BOAT TRAILER,1
870,SALES,TRAILER,1
870,SOUTHERN CROSS,TRAILER,1
870,SUBARU,SEDAN,1
870,SUBARU,STATION WAGON,1
870,SUZUKI,STATION WAGON,1
870,TELWATER,BOAT TRAILER,1
870,TINKA,BOAT TRAILER,1
870,TOYOTA,SEDAN,3
870,TOYOTA,STATION WAGON,4
870,TOYOTA,UTILITY,1
870,TOYOTA,VAN VEHICLE,2
871,AUDI,STATION WAGON,1
871,AUSMARINE,BOAT TRAILER,2
871,AUSTIN,SEDAN,1
871,BARRY STOODLEY,SEMI TRAILER,1
871,BOOMER,SEMI TRAILER,1
871,BOOMER,TRAILER,1
871,BUILT TOUGH,TRAILER,2
871,CATERPILLAR,EARTH MOVING VEHICLE,6
871,CHRYSLER,SEDAN,1
871,CHRYSLER,STATION WAGON,1
871,CUB,CARAVAN,1
871,CUB,TRAILER,1
871,DUNBIER,BOAT TRAILER,10
871,DUNBIER,TRAILER,1
871,ENGINEERING WITH US,TIPPER TRAILER,1
871,ENGINEERING WITH US,TRAILER,1
871,EZI TOW,BOAT TRAILER,3
871,EZY-TOW,BOAT TRAILER,2
871,FERGUSON,TRACTOR,1
871,FORD,CARAVAN VEHICLE,1
871,FORD,SEDAN,3
871,FORD,STATION WAGON,1
871,FORD,UTILITY,5
871,FORDSON,TRACTOR,1
871,FRANKLIN,CARAVAN,1
871,FREIGHTMASTER,DOLLY TRAILER,2
871,FREIGHTMASTER,SEMI TRAILER,4
871,FREIGHTMASTER,TRAILER,1
871,FRUEHAUF,DOLLY TRAILER,1
871,FRUEHAUF,LEAD TRAILER,1
871,FUTURE METAL FAB CODE,TRAILER,1
871,GALAXY,CARAVAN,1
871,GITSHAM,SEMI TRAILER,1
871,HINO,TRUCK,3
871,HOLDEN,PANEL VAN,1
871,HOLDEN,SEDAN,4
871,HOLDEN,STATION WAGON,2
871,HOLDEN,UTILITY,1
871,HOMEMADE,BOAT TRAILER,1
871,HOMEMADE,DOLLY TRAILER,1
871,HOMEMADE,TRAILER,6
871,HONDA,AGRICULTURAL CYCLE,2
871,HONDA,SCOOTER,1
871,HONDA,SEDAN,2
871,HYSTER,FORK-LIFT,1
871,HYUNDAI,SEDAN,3
871,HYUNDAI,STATION WAGON,1
871,INTERNATIONAL,TRACTOR,1
871,ISUZU,GARBAGE COMPACT,1
871,ISUZU,STATION WAGON,2
871,ISUZU,TANKER VEHICLE,1
871,ISUZU,TRUCK,6
871,ISUZU,UTILITY,4
871,IVECO,PRIME MOVER,1
871,JAYCO,CARAVAN,1
871,JCB,LAND IMPLEMENT VEHICLE,1
871,JOHN DEERE,TRACTOR,9
871,JONWIN,TRAILER,1
871,KAWASAKI,AGRICULTURAL CYCLE,1
871,KESSNER,TRAILER,10
871,KIA,SEDAN,1
871,KTM,SOLO,1
871,KUBOTA,TRACTOR,1
871,LAND ROVER,STATION WAGON,3
871,M.A.N.,TRUCK,3
871,MACKAY,BOAT TRAILER,8
871,MACKAY,TRAILER,1
871,MAJOR,TRAILER,1
871,MAZDA,SEDAN,2
871,MAZDA,TRUCK,1
871,MAZDA,UTILITY,1
871,MERCEDES BENZ,SEDAN,1
871,MERCEDES BENZ,TRUCK,1
871,MILLARD,CARAVAN,1
871,MITSUBISHI,STATION WAGON,2
871,MITSUBISHI,TANKER VEHICLE,1
871,MITSUBISHI,TIPPER VEHICLE,1
871,MITSUBISHI,TRAILER,1
871,MITSUBISHI,UTILITY,3
871,MODERN,TRAILER,8
871,NISSAN,GARBAGE COMPACT,1
871,NISSAN,STATION WAGON,1
871,NISSAN,TIPPER VEHICLE,2
871,NISSAN,UTILITY,1
871,NOT LISTED,BOAT TRAILER,4
871,NOT LISTED,SEMI TRAILER,2
871,NOT LISTED,TIPPER TRAILER,2
871,NOT LISTED,TRACTOR,1
871,NOT LISTED,TRAILER,15
871,OLYMPIC,TRAILER,1
871,PECC PTY LTD,TRAILER,1
871,PG&A DESIGN,SEMI TRAILER,1
871,PREMIER,TRAILER,2
871,PRIME TRAILERS,CARAVAN,1
871,RAM,UTILITY,1
871,REDCO,TRAILER,1
871,ROADSTAR,CARAVAN,1
871,SAR MAJOR,TRAILER,3
871,SPIRIT,TRAILER,1
871,SSANGYONG ,UTILITY,1
871,SUZUKI,SOLO,1
871,TATA,UTILITY,1
871,TELWATER,BOAT TRAILER,6
871,TELWATER,TRAILER,1
871,TOYOTA,FORK-LIFT,1
871,TOYOTA,SEDAN,9
871,TOYOTA,STATION WAGON,9
871,TOYOTA,TRUCK,3
871,TOYOTA,UTILITY,21
871,TRAILCRAFT,BOAT TRAILER,2
871,TRAILERCO,TRAILER,1
871,TRAILERS 2000,TRAILER,8
871,TREG,TRAILER,3
871,TRIAD,PIG TRAILER,1
871,TRIAD,SEMI TRAILER,1
871,TRIAD,TRAILER,1
871,UNITED,TRAILER,8
871,VICTORIAN,TRAILER,1
871,VISCOUNT,CARAVAN,1
871,VOLKSWAGEN,SEDAN,1
871,VOLKSWAGEN,STATION WAGON,2
871,VOLKSWAGEN,UTILITY,10
871,VOLVO,SEDAN,1
871,VOLVO,STATION WAGON,1
871,YAMAHA,SOLO,1
871,YANMAR,TRACTOR,1
872,ARROW,TRAILER,1
872,BLACKBURN,TRAILER,1
872,BMW,SEDAN,1
872,BMW,SOLO,1
872,BOEING,BOAT TRAILER,1
872,BUILT TOUGH,TRAILER,2
872,CAMERON CANVAS,TRAILER,1
872,CASE,TRACTOR,2
872,CHALLENGE,TRAILER,1
872,CUB,CARAVAN,1
872,DUNBIER,BOAT TRAILER,2
872,EAGLE,TRAILER,1
872,EZI TOW,BOAT TRAILER,1
872,FORD,SEDAN,7
872,FORD,STATION WAGON,7
872,FORD,TRUCK,1
872,FORD,UTILITY,4
872,FUTURE METAL FAB CODE,TRAILER,1
872,GREAT WALL,UTILITY,1
872,HAULMARK,SEMI TRAILER,1
872,HINO,BUS,1
872,HINO,TIPPER VEHICLE,1
872,HINO,TRUCK,1
872,HOLDEN,SEDAN,18
872,HOLDEN,STATION WAGON,8
872,HOLDEN,UTILITY,7
872,HOMEMADE,BOAT TRAILER,1
872,HOMEMADE,DOLLY TRAILER,1
872,HOMEMADE,TRAILER,3
872,HONDA,SEDAN,1
872,HONDA,SOLO,1
872,HONDA,STATION WAGON,2
872,HYUNDAI,SEDAN,3
872,HYUNDAI,STATION WAGON,3
872,ISUZU,STATION WAGON,1
872,JOHN DEERE,TRACTOR,1
872,JST,TRAILER,1
872,KARA KAR,TRAILER,1
872,KENWORTH,PRIME MOVER,1
872,KESSNER,TRAILER,5
872,KIA,SEDAN,1
872,KIA,STATION WAGON,1
872,KIMBERLEY KAMPERS,TRAILER,1
872,LAND ROVER,STATION WAGON,1
872,LOADMASTER,SEMI TRAILER,1
872,LUSTY,SEMI TRAILER,2
872,M.A.N.,TIPPER VEHICLE,1
872,MACK,PRIME MOVER,2
872,MASSEY FERGUSON,TRACTOR,1
872,MAZDA,SEDAN,1
872,MAZDA,STATION WAGON,5
872,MAZDA,UTILITY,1
872,MCCORMICK,TRACTOR,1
872,MITSUBISHI,SEDAN,3
872,MITSUBISHI,STATION WAGON,5
872,MITSUBISHI,UTILITY,2
872,MODERN,TRAILER,7
872,MONARCH,TRAILER,1
872,NEW HOLLAND,TRACTOR,1
872,NISSAN,STATION WAGON,4
872,NISSAN,UTILITY,6
872,NOT LISTED,ANIMAL TRANSPORTER TRAILER,1
872,NOT LISTED,CARAVAN,1
872,NOT LISTED,DOLLY TRAILER,2
872,NOT LISTED,FORK-LIFT,1
872,NOT LISTED,SEMI TRAILER,2
872,NOT LISTED,TIPPER TRAILER,1
872,NOT LISTED,TRAILER,10
872,OLYMPIC,TIPPER TRAILER,1
872,PORT BROUGHTON ENGINEERING,TRAILER,1
872,PREMIER,TRAILER,2
872,PRIME TRAILERS,CARAVAN,1
872,R V TRAILERS,TRAILER,1
872,ROADMASTER,TRAILER,1
872,SUBARU,STATION WAGON,3
872,SUZUKI,AGRICULTURAL CYCLE,1
872,SUZUKI,UTILITY,1
872,TOYOTA,BUS,5
872,TOYOTA,SEDAN,6
872,TOYOTA,SMALL BUS,4
872,TOYOTA,STATION WAGON,51
872,TOYOTA,TRUCK,6
872,TOYOTA,UTILITY,40
872,TRAILERCO,TRAILER,2
872,TRANSP CONNECT,DOLLY TRAILER,1
872,TREG,TRAILER,5
872,UNITED,TRAILER,1
872,VOLKSWAGEN,STATION WAGON,1
872,VOLKSWAGEN,UTILITY,2
872,VOLVO,CARAVAN VEHICLE,1
872,WARTZ,TRAILER,1
872,WESTERN STAR,PRIME MOVER,1
872,YAMAHA,INDUSTRIAL VEHICLE,1
875,HOLDEN,STATION WAGON,2
875,NISSAN,STATION WAGON,1
875,WEBBER,TRAILER,1
880,LAND ROVER,STATION WAGON,1
880,LOADSTAR,TRAILER,1
880,MODERN,TRAILER,1
881,COROMAL,CARAVAN,1
881,KESSNER,TRAILER,1
881,TOYOTA,STATION WAGON,1
886,TOYOTA,SEDAN,1
10405,MITSUBISHI,SEDAN,1
1230,HYUNDAI,STATION WAGON,1
1230,TOYOTA,SEDAN,15
1230,VOLKSWAGEN,STATION WAGON,1
1235,FORD,SEDAN,1
1235,JAGUAR,SEDAN,1
1235,MITSUBISHI,UTILITY,1
1235,TOYOTA,STATION WAGON,1
1300,HYUNDAI,CHAUFFEURED VEHICLE,4
1300,J G SCHULZ,PIG TRAILER,1
1300,JB CARAVANS,CARAVAN,1
1300,KIA,CHAUFFEURED VEHICLE,24
1300,MG,CHAUFFEURED VEHICLE,4
1300,MITSUBISHI,CHAUFFEURED VEHICLE,25
1300,RANGE ROVER,STATION WAGON,1
1300,TELWATER,BOAT TRAILER,1
1300,TOYOTA,CHAUFFEURED VEHICLE,38
1335,BMW,SEDAN,1
1335,TOYOTA,SEDAN,4
1335,VOLVO,STATION WAGON,1
1360,FUSO,TRUCK,1
1360,HINO,TIPPER VEHICLE,1
1435,BMW,STATION WAGON,1
1455,FORD,UTILITY,1
1455,HYUNDAI,VAN VEHICLE,1
1455,ISUZU,TRUCK,1
1455,SUBARU,STATION WAGON,1
1455,TOYOTA,SEDAN,1
1455,TOYOTA,UTILITY,1
1460,FORD,UTILITY,1
1460,HOLDEN,SEDAN,4
1460,HYUNDAI,SEDAN,3
1460,HYUNDAI,STATION WAGON,21
1460,HYUNDAI,VAN VEHICLE,5
1460,ISUZU,VAN VEHICLE,1
1460,KIA,STATION WAGON,1
1460,MITSUBISHI,FORK-LIFT,1
1460,TOYOTA,SEDAN,21
1460,TOYOTA,UTILITY,3
1460,VOLKSWAGEN,VAN VEHICLE,1
1480,MAZDA,STATION WAGON,1
1480,NOT LISTED,BOAT TRAILER,1
1480,TRAILER SOLUTIONS,TRAILER,1
1480,VOLKSWAGEN,VAN VEHICLE,1
1499,IVECO,TRUCK,1
1565,ALL TYPE,TRAILER,2
1565,ARMAC,TRAILER,1
1565,ARROW,TRAILER,18
1565,ASI,TRAILER,3
1565,ATLAS COPCO,INDUSTRIAL TRAILER,1
1565,BLYTH BUILT,TRAILER,1
1565,BLYTH BUILT,TRANSPORTER TRAILER,1
1565,BRENTWOOD ENG,TRAILER,2
1565,BROOKS,TRAILER,2
1565,BUILT TOUGH,TANKER TRAILER,1
1565,BUILT TOUGH,TRAILER,5
1565,CASE,TRACTOR,3
1565,CATERPILLAR,EARTH MOVING VEHICLE,59
1565,CHAMBERLAIN,TRACTOR,13
1565,CHEM LOO,INDUSTRIAL TRAILER,1
1565,CROWN,FORK-LIFT,3
1565,DELTA,CARAVAN,1
1565,DELTA,TRAILER,15
1565,DEUTZ,TRACTOR,1
1565,DEUTZ FAHR,TRACTOR,1
1565,FARMLINE,TRAILER,1
1565,FORD,SEDAN,3
1565,FORD,STATION WAGON,16
1565,FORD,TRACTOR,3
1565,FORD,TRUCK,1
1565,FORD,UTILITY,383
1565,FORD,VAN VEHICLE,1
1565,FRANKLIN,CARAVAN,1
1565,FREIGHTER,SEMI TRAILER,2
1565,FREIGHTLINER,PRIME MOVER,1
1565,FUSO,TRUCK,5
1565,HAYNES ENGINEERING,TRAILER,3
1565,HD TRAILERS,TRAILER,1
1565,HILDABUILT,INDUSTRIAL TRAILER,19
1565,HILDABUILT,LAND IMPLEMENT TRAILER,10
1565,HILDABUILT,TRAILER,4
1565,HINO,TIPPER VEHICLE,1
1565,HINO,TRUCK,53
1565,HINO,VAN VEHICLE,1
1565,HOLDEN,SEDAN,7
1565,HOLDEN,STATION WAGON,26
1565,HOLDEN,UTILITY,36
1565,HOMEMADE,INDUSTRIAL TRAILER,4
1565,HOMEMADE,TANKER TRAILER,2
1565,HOMEMADE,TRAILER,31
1565,HONDA,SEDAN,1
1565,HOWARD,INDUSTRIAL TRAILER,3
1565,HYSTER,FORK-LIFT,3
1565,HYUNDAI,SEDAN,9
1565,HYUNDAI,STATION WAGON,51
1565,HYUNDAI,VAN VEHICLE,2
1565,INTERNATIONAL,TRACTOR,5
1565,ISUZU,FIRE APPLIANCE VEHICLE,1
1565,ISUZU,STATION WAGON,1
1565,ISUZU,TIPPER VEHICLE,3
1565,ISUZU,TRUCK,28
1565,ISUZU,UTILITY,9
1565,IVECO,TIPPER VEHICLE,1
1565,IVECO,VAN VEHICLE,1
1565,JCB,INDUSTRIAL VEHICLE,1
1565,JEEP,STATION WAGON,2
1565,JLG,INDUSTRIAL VEHICLE,1
1565,JOHN DEERE,TRACTOR,6
1565,JUMANA,TRAILER,5
1565,KESSNER,TRAILER,20
1565,KIA,SEDAN,4
1565,KIA,STATION WAGON,1
1565,KOMATSU,EARTH MOVING VEHICLE,5
1565,KOMATSU,FORK-LIFT,8
1565,LAND ROVER,STATION WAGON,1
1565,LEXUS,SEDAN,2
1565,LEXUS,STATION WAGON,1
1565,LIUGONG,EARTH MOVING VEHICLE,3
1565,LOADMASTER,TRAILER,1
1565,LOADSTAR,TRAILER,1
1565,MAHINDRA,TRACTOR,1
1565,MAJOR,TRAILER,1
1565,MASSEY FERGUSON,TRACTOR,2
1565,MAZDA,STATION WAGON,6
1565,MAZDA,TIPPER VEHICLE,1
1565,MAZDA,UTILITY,1
